conversation_id,student_id,semester,course,turn_number,allef_code,confidence,reason
fac09208-95fb-4458-b248-96743b04b047,218ba540-4081-70eb-5d75-b3fa54f82268,f24,a7,50,AL2,High,"Student identifies 'problem came from here: output, hidden = model(data, hidden)' showing their debugging analysis."
fac09208-95fb-4458-b248-96743b04b047,218ba540-4081-70eb-5d75-b3fa54f82268,f24,a7,51,AL2,High,"Student provides tensor shape debug output showing data and hidden shapes, demonstrating active debugging effort."
fac09208-95fb-4458-b248-96743b04b047,218ba540-4081-70eb-5d75-b3fa54f82268,f24,a7,52,AL2,High,"Student provides complete test loop code with error traceback, presenting their implementation for debugging help."
fac09208-95fb-4458-b248-96743b04b047,218ba540-4081-70eb-5d75-b3fa54f82268,f24,a7,54,AL2,High,Student presents their complete test loop code with RuntimeError seeking evaluation of why view operation fails and how to fix it. [retry-claude]
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,1,AL1,High,"Student asks 'how do you find hyperparameters' which invites a conceptual explanation about hyperparameter tuning methodology, not a bounded fact."
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,2,CO1,High,"Student asks for specific recommended ranges of hyperparameter values, expecting bounded numerical answers rather than conceptual explanation."
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,3,AL5,High,Student provides contextual information 'I am doing this for text processing' that redirects AI's approach from general recommendations to text-specific values.
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,4,AL1,High,"Student asks 'how do u set the fully connected layer' which requires a procedural explanation of the mechanism and implementation, not a bounded fact."
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,5,AL5,High,Student specifies 'I am using torch.nn' which redirects AI from the Keras example to PyTorch-specific implementation.
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,6,CO1,High,Student asks 'what is lr=0.001' expecting a bounded definition of what this learning rate value represents.
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,7,CO1,High,Student asks 'how do u split a dataset as in first 90% of data and last 10%' which is a procedural how-to question expecting implementation steps.
fad6b6f5-12ba-4eb0-9ef3-ae977bda10cd,e1cb8510-60e1-709a-53ce-18a04547e565,f24,a7,8,AL2,High,"Student presents code snippet 'loss.backward() optimizer.step()' and asks whether to use these steps during testing, seeking verification of their understanding about training vs testing procedures."
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,1,AL1,High,Student asks 'explain bfs dfs to me simply' which requests a conceptual explanation of how these algorithms work.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,2,AL1,High,Student asks 'how would i structure a bfs (intuitively) walk me through the implementation' seeking conceptual understanding of BFS implementation process.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,3,CO3,High,Student pastes error message 'file genZ.txt not found' without any accompanying question or analysis.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,4,CO3,High,Student pastes Python execution output with warning message and adds comment '//its not predicting the autocomplete word' without asking a question.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,5,CO3,High,Student pastes error traceback 'TypeError: '<' not supported between instances of 'Node' and 'Node'' without accompanying question or analysis.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,6,AL1,High,Student pastes their UCS function code and asks 'but why am i getting the error' seeking conceptual understanding of the error cause.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,7,AL1,High,"Student asks 'for the prefix ca what will ucs do intuitively' with word list, seeking conceptual explanation of how UCS processes the data."
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,8,AL1,High,"Student asks 'will this be presented in order of frequency, cap first because it appears more often?' probing AI's explanation about UCS behavior."
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,9,CO1,High,Student asks 'how do i commit all my code to my repository that i cloned from' expecting procedural steps.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,10,CO1,High,Student asks 'how to add a png file to my repo' expecting a bounded procedural answer.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,11,AL5,High,Student corrects AI's assumption with 'no i want to import an image from my desktop' redirecting AI's approach from general file addition to specific desktop import.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,12,CO3,High,Student requests 'What is something in STEM that fascinates you? //something about computer vision' delegating the task of generating content about computer vision.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,13,AL5,High,Student responds 'like 2-3 lines' providing a specific constraint that modifies AI's previous lengthy response approach.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,14,AL1,High,Student pastes assignment instruction and asks 'what does insert nodes to the frontier mean?' seeking conceptual understanding of the terminology.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,15,AL1,High,"Student asks 'what does in the order north, east, west, south mean?' probing AI's explanation about directional node insertion."
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,16,CO1,High,Student asks 'is minimax search always optimal' expecting a bounded yes/no answer with brief explanation.
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,17,AL1,Medium,"Student asks 'is bfs/dfs/ucs always optimal' which could be CO1 for bounded answer, but follows AI's detailed minimax explanation suggesting deeper conceptual interest."
faf63d11-00fc-4a7f-96c3-ec0d693a76c4,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,18,AL1,High,Student asks about algorithm optimality continuing the conceptual discussion from AI's previous detailed explanation about minimax optimality conditions.
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,1,CO1,High,"Student asks a procedural 'how to' question about creating wordclouds with dataframes, expecting a recipe-like answer."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,2,AL5,High,"Student provides contextual information about their specific dataset structure (5 columns, 1000 rows of 5-letter words) that redirects AI's generic example to their specific use case."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,3,CO3,High,Student reports a technical issue ('warning that there are no wordcloud') without providing error details or asking a conceptual question.
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,4,AL1,High,"Student clarifies the specific import error, prompting AI to explain why the wordcloud library import is failing."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,5,AL1,High,"Student asks 'how can I analyze the return output of wordcloud', seeking conceptual understanding of the WordCloud object's properties and methods."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,6,CO3,High,Student pastes assignment instructions about visualizing data and commenting on implications without adding their own question or analysis.
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,7,CO3,High,"Student requests AI to 'fix my sentence' with an imperative command, delegating the editing task."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,8,CO3,High,"Student describes their dataframe structure and requests AI to create a new dataframe with specific columns, delegating the transformation task."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,9,CO1,High,"Student asks 'how to draw 5 histogram of frequencies', a procedural question expecting step-by-step instructions."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,10,CO1,High,"Student asks 'how to show measure on the axis', seeking a specific procedural answer about matplotlib axis labeling."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,11,CO1,High,"Student asks 'how to show value of each point on x-axis', another procedural question about plot annotation techniques."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,12,AL1,High,"Student asks 'where is that np' after AI used numpy without importing it, seeking clarification about the missing import statement."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,13,CO3,High,"Student again requests 'fix my sentence' with imperative command, delegating the editing task to AI."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,14,CO1,High,"Student asks 'how to change frequencies into percentages', a procedural question expecting a mathematical transformation method."
faf67029-dd63-4d84-ab6a-b14ff09fbaf7,e12ba500-f0e1-70f2-73ab-05c1cbc44b76,s25,a6,15,CO3,High,"Student pastes a git merge conflict and asks 'how can I resolve conflict', delegating the conflict resolution task to AI."
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,1,CO3,High,Student pastes incomplete code with TODO comments expecting AI to complete the tensor conversion implementation.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,2,CO3,High,Student pastes multiple incomplete code blocks with TODO comments requesting AI to fill in tensor creation methods.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,3,CO3,High,Student pastes error traceback from running AI's code without any question or analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,4,CO1,High,Student asks 'torch.view' as a terse request for information about the torch.view method.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,5,CO3,High,Student pastes code template with multiple TODO comments expecting AI to complete tensor indexing operations.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,6,CO3,High,Student pastes incomplete code with TODO comments and a directive to reshape tensors.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,7,CO3,High,Student pastes error traceback about tensor boolean evaluation without question or analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,8,AL1,High,Student asks 'what if we use torch .reshape for the 1d' seeking conceptual understanding of alternative approaches.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,9,CO3,High,Student pastes error about reshape argument type without any accompanying question or analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,10,CO3,High,Student pastes code with TODO comments for tensor concatenation and stacking operations.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,11,AL1,High,Student asks 'what are dim -1 and -2?' seeking conceptual explanation of negative dimension indices.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,12,CO3,High,Student pastes code with TODO comments for element-wise multiplication and dot product operations.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,13,CO3,High,Student pastes four tensor broadcasting problems expecting AI to predict shapes and outputs.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,14,AL5,High,Student challenges AI's answer with evidence: '3 will not throw an error' contradicting AI's prediction.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,15,AL5,High,Student provides specific output as evidence against AI's explanation of broadcasting behavior.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,16,CO3,High,Student pastes Titanic dataset description and code with TODO comments for data preprocessing.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,17,AL1,High,Student asks 'why dont we normalize all numerical data' seeking conceptual understanding of normalization decisions.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,18,AL5,High,Student directs AI with 'Lets normalize all the numerical features' modifying AI's previous approach.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,19,CO3,High,Student requests 'Drop the feature Cabin in a one liner' - a specific task delegation.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,20,CO3,High,Student pastes warning messages about DataFrame operations without question or analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,21,CO3,High,Student pastes another warning message about DataFrame copy operations without question.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,22,CO3,High,Student pastes dtype incompatibility warning without any accompanying question or analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,23,CO3,High,Student pastes another SettingWithCopyWarning without question or analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,24,CO3,High,Student pastes the same warning again without any question or analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,25,AL5,High,Student challenges AI with 'You didnt change anything' pointing out AI's failure to address the issue.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,26,CO3,High,Student pastes TitanicDataset class template with TODO comments for initialization and DataLoader creation.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,27,AL1,High,Student asks 'Why do we shuffle the train loader but no the test one' seeking conceptual understanding.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,28,CO3,High,Student pastes MLP class specification and template with TODO comments for implementation.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,29,CO3,High,Student pastes train_model function template with TODO comments for training loop implementation.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,30,CO3,High,Student pastes test_model function template with TODO comment for evaluation implementation.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,31,CO3,High,Student pastes hyperparameter tuning section instructions requesting experimentation and analysis.
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,35,CO3,High,Student pastes training results and requests 'Make this into a table' which is a format conversion task. [retry-claude]
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,36,AL5,High,Student directs AI with 'Put the 1 2 3 4 5' specifying how to modify the table format. [retry-claude]
faf7c0ef-311f-4c58-abea-cf8d48b22654,218b1530-20e1-701a-ba31-9c86c7da05bc,s25,a5,37,CO3,High,"Student requests 'Analyze this' with a table, delegating the analysis task to AI. [retry-claude]"
fb09132f-72da-46ad-9af7-98ca63bb51d4,c10ba560-5051-7080-335e-1e8aaac1f227,s25,a4,1,CO3,High,"Terse noun-phrase fragment 'merge two pandas datasets' is an implicit task request for AI to produce code/instructions, with no question word or conceptual inquiry."
fb530c83-36d6-4df4-9c5d-295aa5675ac6,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,1,CO3,High,"Student requests format conversion of data table to markdown format, which is a deliverable request without any conceptual question or personal analysis."
fb530c83-36d6-4df4-9c5d-295aa5675ac6,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,2,AL1,High,"Student asks 'how could you mitigate data conversion hallucinations' which seeks conceptual explanation about LLM behavior and mitigation strategies, not a bounded fact."
fb530c83-36d6-4df4-9c5d-295aa5675ac6,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,3,AL5,High,"Student provides dataset column definitions and requests 'provide me with a pandas script to apply this renaming', where the detailed column mappings constitute student-authored specifications that strategically direct AI's implementation."
fb530c83-36d6-4df4-9c5d-295aa5675ac6,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,4,CO3,High,Student pastes SQL query and requests 'convert this to a pandas query' which is a format conversion task delegation without conceptual inquiry or strategic direction.
fb530c83-36d6-4df4-9c5d-295aa5675ac6,f11bd590-d0f1-70a8-f80a-d8522e3d0cd6,f24,a1,5,CO1,High,Student asks 'how do i export my ipynb file in the codespace to pdf' which is a procedural how-to question expecting specific steps or commands as answer.
fb5aa04f-85e0-45de-a6c9-e02a15272967,f16b2520-6021-70ee-b980-7a50d804795d,s25,a5,1,CO1,High,Student asks 'how to multiply two tensors together by element' - a procedural how-to question expecting a bounded answer about tensor operations.
fb5aa04f-85e0-45de-a6c9-e02a15272967,f16b2520-6021-70ee-b980-7a50d804795d,s25,a5,2,AL1,High,"Student asks 'can I use torch.multiply' which probes AI's previous explanation about element-wise multiplication methods, seeking to understand if this specific function works."
fb5aa04f-85e0-45de-a6c9-e02a15272967,f16b2520-6021-70ee-b980-7a50d804795d,s25,a5,3,CO1,High,"Student asks 'how do I do dot products' - a standalone procedural how-to question expecting implementation steps, not probing AI's previous response."
fb5aa04f-85e0-45de-a6c9-e02a15272967,f16b2520-6021-70ee-b980-7a50d804795d,s25,a5,4,CO3,High,Student pastes a code snippet with tensors and asks to 'Predict the shape' - delegating the calculation task to AI without showing their own attempt.
fb5aa04f-85e0-45de-a6c9-e02a15272967,f16b2520-6021-70ee-b980-7a50d804795d,s25,a5,5,CO3,High,Student pastes another tensor operation asking to 'Predict the shape' - again delegating the shape calculation task without showing personal reasoning.
fb5aa04f-85e0-45de-a6c9-e02a15272967,f16b2520-6021-70ee-b980-7a50d804795d,s25,a5,6,CO3,High,Student pastes tensor code asking 'What is the output?' - delegating the computation task to AI without attempting the calculation themselves.
fb5dcbbd-8674-4fd4-84df-611c983fc585,315b9550-4081-7033-4f93-fe2be67cdfcc,f24,a4,1,CO3,High,"Student pastes assignment instructions with TODO comments verbatim from the starter notebook, making no intellectual contribution."
fb5dcbbd-8674-4fd4-84df-611c983fc585,315b9550-4081-7033-4f93-fe2be67cdfcc,f24,a4,2,CO3,High,Student continues pasting assignment TODO instructions for data splitting without adding any personal analysis or questions.
fb5dcbbd-8674-4fd4-84df-611c983fc585,315b9550-4081-7033-4f93-fe2be67cdfcc,f24,a4,3,CO3,High,"Student pastes Part 3 assignment instructions verbatim, delegating the entire linear regression task to AI."
fb5dcbbd-8674-4fd4-84df-611c983fc585,315b9550-4081-7033-4f93-fe2be67cdfcc,f24,a4,4,CO3,High,Student pastes assignment instruction for cross-validation implementation without any personal contribution or question.
fb5dcbbd-8674-4fd4-84df-611c983fc585,315b9550-4081-7033-4f93-fe2be67cdfcc,f24,a4,5,CO3,High,Student pastes assignment TODO for polynomial regression task verbatim without adding any analysis or direction.
fb5dcbbd-8674-4fd4-84df-611c983fc585,315b9550-4081-7033-4f93-fe2be67cdfcc,f24,a4,6,AL4,High,"Student shares their own experimental results (R-squared score, coefficients, intercept) from running the polynomial regression, connecting to the concept AI just explained."
fb5dcbbd-8674-4fd4-84df-611c983fc585,315b9550-4081-7033-4f93-fe2be67cdfcc,f24,a4,7,CO2,High,"Student provides a clarification note about significant figures but introduces no new task, question, or substantive engagement with AI's analysis."
fbeca962-8c03-4f0f-8487-3d4aa6d68574,41eb6500-1081-7006-138f-298c1f0f89f5,s25,a5,1,CO1,High,Student asks a procedural 'how to' question expecting syntax/implementation steps for printing tensor rows/columns.
fbeca962-8c03-4f0f-8487-3d4aa6d68574,41eb6500-1081-7006-138f-298c1f0f89f5,s25,a5,2,AL2,High,Student presents their own complete tensor manipulation code and asks 'is this correct?' seeking verification of their work.
fc30f0cd-9ce9-4f07-9c06-37f9285a60b4,c14bf560-2021-705a-7bb3-97ad9cbde502,f24,a3,1,AL1,High,"Student asks a conceptual question about mitigating LLM hallucinations in data conversion, expecting a multi-sentence explanation of strategies and best practices."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,1,CO1,High,Student asks a procedural 'how can I' question expecting a bounded answer about pandas functionality.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,2,CO1,High,"Student asks which specific function to use for a task, expecting a bounded answer (function name)."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,3,CO1,High,"Student asks a procedural 'how can I do this' question about splitting data, expecting implementation steps."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,4,CO3,High,"Student pastes dataset sample and assignment context without any question or analysis, implicitly asking AI to handle the task."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,5,CO3,High,"Student pastes assignment instruction verbatim ('# Use sklearn to split...') with specific requirements, delegating the implementation task."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,6,AL1,High,"Student asks 'what are each of those variables for' probing AI's previous code explanation to understand the purpose of X_train, X_test, etc."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,7,CO1,High,Student asks 'what is test_size' expecting a bounded definition of this parameter.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,8,CO3,High,Student pastes assignment instruction ('# Use sklearn to train a model...') delegating the training task to AI.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,9,CO3,High,Student pastes assignment instruction ('# Create a sample datapoint...') delegating the prediction task to AI.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,10,AL5,High,Student provides directive modification 'use pandas not numpy' to change AI's approach from using numpy arrays to pandas DataFrames.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,11,CO2,High,Student provides minimal acknowledgment of AI's note about significant figures without adding new information or questions.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,12,AL4,High,"Student shares own experimental result (R² Score: 0.8552...) and connects it to the model evaluation concept AI discussed, then requests interpretation."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,13,CO1,High,Student asks 'how can i get the r^2 score' expecting procedural steps to calculate this metric.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,14,AL4,Medium,Student shares their calculated R² score result connecting to AI's previous explanation about model evaluation; could also be CO2 but introduces new experimental data.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,15,CO3,High,Student pastes assignment instruction ('# Extract the coefficients...') delegating the equation writing task to AI.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,16,AL1,High,Student asks 'what is h(x)' seeking conceptual understanding of the hypothesis function notation AI used.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,17,AL2,High,Student presents their own model equation and error output asking for help with the syntax warning issue in their implementation.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,18,CO1,High,Student states a technical problem ('trouble getting latex to render in vs code') expecting procedural solution steps.
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,19,CO3,High,"Student provides task instruction 'Write the linear equation of a slime' with example format, delegating the equation formatting task."
fc30ff09-bb75-4422-ab11-a0e73e2d4084,310bd5d0-6061-7098-d41e-41b982248427,s25,a4,20,CO3,High,Student provides imperative instruction 'Report on score and explain meaning' delegating the interpretation task to AI.
fc4814de-dd6a-47c3-ac99-f5737d198463,71cbe580-90f1-7027-51c8-f471e501854b,f24,a4,1,OT,High,"Student requests AI to create a fairy tale, completely unrelated to the linear/polynomial regression assignment."
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,f24,a3,1,CO1,High,Student asks 'what is the command in pandas to display rows' expecting a specific command/function name as a bounded answer.
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,f24,a3,2,CO1,High,"Student asks for a specific pandas function name to check duplicates, expecting a bounded answer (function name)."
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,f24,a3,3,AL1,High,Student asks a conceptual question about data merging strategy that requires multi-sentence explanation about inner/outer joins and handling missing values.
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,f24,a3,4,OT,High,Student asks 'is simple reflex action rational' which is completely unrelated to the data science assignment or any learning content.
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,f24,a3,5,CO1,High,Student asks 'how do you find the rows which have a missing value' expecting a specific method/function as the answer.
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,f24,a3,6,CO1,High,Student asks a yes/no question 'does dropna drop rows with any nan values' expecting a bounded factual answer.
fc709d82-c36c-4cfd-b6c6-51d1d3930ba4,51abb5c0-8061-70ad-a2f4-55de1f7ca8e9,f24,a3,7,AL1,High,"Student asks whether to create new dataframes or modify existing ones after encoding, seeking conceptual best practices explanation."
